distance_km,traffic_level,weather,time_of_day,road_type,fuel_cost,scenic_score,safety_score,travel_time_min
1,low,rainy,morning,arterial,1.1,0.4877083405230733,0.8059924053762423,5.0
1,low,rainy,evening,arterial,1.1,0.44652138857719165,0.8856548339728623,15.883429429313027
2,low,sunny,morning,local,2.2,0.7372818818644284,1.0,5.0
13,high,sunny,night,highway,16.900000000000002,0.3485715404454261,0.5075466537668596,28.741638343130905
30,low,sunny,afternoon,highway,33.0,0.21104949938048212,0.9338302628730466,36.08931001475834
27,low,rainy,evening,arterial,29.700000000000003,0.27197754401213237,0.7891959590905234,36.119235865073875
26,low,foggy,afternoon,highway,28.6,0.4231417996294329,0.6818417236740871,50.81685923549028
20,high,sunny,night,arterial,26.0,0.4743932758799276,0.5300491846580019,38.39455664529662
13,high,sunny,evening,local,16.900000000000002,0.9125057338915112,0.5965287128851129,30.399778907243157
49,low,sunny,night,local,53.900000000000006,0.7571026400041883,0.9969532713363628,46.84386834452274
11,low,sunny,morning,arterial,12.100000000000001,0.5128441735838007,1.0,5.91257756898449
36,medium,foggy,afternoon,highway,43.199999999999996,0.357718620524236,0.43092911419090585,107.40723656772164
34,medium,rainy,morning,arterial,40.8,0.5927479434474795,0.6430626234127229,78.67681525812381
36,high,sunny,morning,highway,46.800000000000004,0.2102143277290363,0.6580971380759335,73.48623121139649
41,low,sunny,afternoon,local,45.1,1.0,0.9993898566088156,61.543648788814
28,medium,foggy,afternoon,highway,33.6,0.23511373402021288,0.49101802037239434,83.37814887377134
41,medium,sunny,night,arterial,49.199999999999996,0.47657318514120744,0.8067877778074286,62.120074163501016
22,high,foggy,night,highway,28.6,0.41874577642166116,0.24050744510370492,56.637011901727206
47,high,rainy,evening,arterial,61.1,0.5645307194329681,0.44851991075420405,142.9878991083769
7,medium,foggy,morning,arterial,8.4,0.41592172183013165,0.44830722777718396,11.296388837009388
6,high,foggy,morning,local,7.800000000000001,0.7705863182906842,0.1935534413085359,28.13442988039136
7,low,rainy,morning,local,7.700000000000001,0.865161501369887,0.7917550338264874,14.741092364666992
21,medium,foggy,morning,highway,25.2,0.35978781835644097,0.4718719701787458,60.86903075613653
27,medium,sunny,night,highway,32.4,0.1949413121439602,0.7038502349909881,36.19691205545524
5,high,rainy,evening,highway,6.5,0.31255086516776664,0.24061601461114018,23.43265817811939
25,high,rainy,morning,arterial,32.5,0.43675619376843533,0.41699415725432787,79.49198695130207
48,high,rainy,afternoon,local,62.400000000000006,0.7897862330843823,0.39645402812250424,171.37991585889057
34,high,rainy,afternoon,highway,44.2,0.3496807101329359,0.362866668177496,115.07037871433272
8,high,foggy,evening,arterial,10.4,0.6810177303261138,0.3224773990414039,26.95117869537833
31,high,sunny,morning,arterial,40.300000000000004,0.5087920589181134,0.5654445020138282,60.26760996566816
12,medium,rainy,evening,highway,14.399999999999999,0.2745469082110568,0.5975693438527138,29.230815679885815
13,low,sunny,afternoon,local,14.3,0.7947716582507828,0.9141755009392922,18.359421178455822
25,high,foggy,morning,local,32.5,0.8001285894146651,0.32389904356504057,80.10659981659506
46,high,rainy,night,local,59.800000000000004,0.711508479371275,0.2809982342051829,110.80118552757233
17,low,foggy,afternoon,local,18.700000000000003,0.8817991055090652,0.7322267446873134,33.33086279256169
40,medium,foggy,morning,arterial,48.0,0.6712026459954961,0.628978179937112,111.44414090469519
21,medium,foggy,evening,arterial,25.2,0.5152776736547908,0.4523091167701304,58.07202455625515
38,low,sunny,morning,local,41.800000000000004,0.8127058182261533,0.9885992342530673,41.075126994146075
11,high,sunny,night,local,14.3,0.8878470209570447,0.5589697548799839,13.65117306394706
12,high,rainy,evening,highway,15.600000000000001,0.33739144927558984,0.3975990976590508,37.68187718615394
41,low,foggy,afternoon,arterial,45.1,0.6542110843234628,0.616291116674185,86.23308603097641
16,low,foggy,afternoon,local,17.6,0.7614280103839906,0.6539044018527567,25.435648643431488
30,low,rainy,morning,arterial,33.0,0.5158302474358348,0.8345220101241501,45.42230563215413
38,low,rainy,morning,arterial,41.800000000000004,0.6102261184821307,0.8176460195636968,59.04917755338025
41,high,rainy,night,local,53.300000000000004,0.7395795200284613,0.4161099254300134,97.0888395062875
7,high,rainy,afternoon,local,9.1,0.8454590869608224,0.43795639584398643,22.5031334107527
45,low,sunny,morning,highway,49.50000000000001,0.33835190736433113,1.0,45.25926638592158
20,high,sunny,night,local,26.0,0.7924424677428227,0.641163848575925,38.0840989440917
36,low,rainy,afternoon,highway,39.6,0.526107204034871,0.695731264586664,64.55868530852825
24,medium,foggy,afternoon,arterial,28.799999999999997,0.5304584515840164,0.5294966013775151,70.16113652840754
44,medium,sunny,night,local,52.8,0.919475606734866,0.7251388587761436,58.27696400855197
23,low,rainy,night,highway,25.3,0.513284807985549,0.7513084517602162,25.695123736300136
4,high,rainy,night,highway,5.2,0.5441517469701178,0.3989479620493063,5.0
40,low,foggy,morning,highway,44.0,0.40500770609228176,0.7532333712226545,72.39696948508704
36,low,sunny,night,local,39.6,0.8726780679150768,1.0,15.16145645213389
9,high,sunny,afternoon,arterial,11.700000000000001,0.4975539363273957,0.5995456338762865,27.923368268098194
28,high,rainy,night,arterial,36.4,0.463024645259414,0.33235302762238333,58.57296733457027
40,medium,rainy,afternoon,highway,48.0,0.16664940122186986,0.6601992565957382,113.76357980561858
20,medium,foggy,afternoon,highway,24.0,0.36370060329817916,0.5492121003744023,56.67282031990436
2,low,foggy,afternoon,local,2.2,0.8199399971647066,0.758736808029014,7.684993481611949
45,medium,rainy,morning,local,54.0,0.7411957877642182,0.7093706510836919,93.57696637887798
32,medium,sunny,afternoon,highway,38.4,0.3199361200399628,0.7955857426363823,67.1170449355425
7,medium,sunny,night,arterial,8.4,0.4907171498380576,0.8166867201203247,11.312138718004189
16,low,foggy,morning,local,17.6,0.7827578008450589,0.7043639882516352,29.254897404455765
45,low,sunny,night,arterial,49.50000000000001,0.5192376760308561,1.0,38.868800110957764
2,low,rainy,afternoon,highway,2.2,0.3859361104894796,0.8499620536572962,8.596755719029318
24,low,rainy,night,local,26.400000000000002,0.7750372389054122,0.8078493661196798,28.290479610331158
33,medium,sunny,night,local,39.6,0.8679925239042842,0.703933734749415,51.497671388144454
11,low,foggy,morning,local,12.100000000000001,0.9041922274163586,0.6923561068798633,20.05440006663904
9,low,rainy,afternoon,local,9.9,0.9403678173275235,0.7498737835248476,10.231090971162116
5,high,sunny,evening,local,6.5,0.7354650021397425,0.6782823418716597,21.645432256150926
43,low,foggy,night,highway,47.300000000000004,0.21217478503641246,0.7260644550807084,60.08443311679529
35,high,foggy,night,arterial,45.5,0.47802305998194156,0.2638530040880564,107.63584254562986
1,high,sunny,night,arterial,1.3,0.5713592656769205,0.5758736687394979,5.0
27,medium,sunny,night,local,32.4,0.7737457723753819,0.8889614029405603,39.654037426291886
41,high,foggy,morning,arterial,53.300000000000004,0.42349634076197024,0.2226342239524422,140.53150219096094
44,medium,foggy,afternoon,local,52.8,0.6555696077362283,0.4382869601285153,135.87387691669502
32,high,foggy,evening,highway,41.6,0.3082079422955465,0.40120624248119585,121.4625965176569
28,low,foggy,afternoon,local,30.800000000000004,0.7888786243047121,0.7344728195487469,52.84119998010042
7,high,foggy,night,highway,9.1,0.25287560548415583,0.36382151397362206,21.613672761465395
3,low,rainy,evening,arterial,3.3000000000000003,0.4844686506135264,0.7028840409754835,5.0
47,medium,rainy,evening,local,56.4,0.7042064661078391,0.6025456326270979,109.06233368550053
45,low,sunny,evening,local,49.50000000000001,0.732793396173455,1.0,57.75554371045345
29,medium,rainy,evening,highway,34.8,0.10123161836444566,0.6227385899432509,68.07302438929031
23,high,foggy,night,arterial,29.900000000000002,0.5005169737659724,0.18710702496834014,71.79702603361251
3,high,foggy,afternoon,local,3.9000000000000004,0.8560715858371911,0.3318815215611986,21.511588956825122
27,low,foggy,afternoon,local,29.700000000000003,1.0,0.737616214489183,55.4725197111718
13,high,rainy,afternoon,local,16.900000000000002,0.7151172273420372,0.32289578787061496,40.3337864960322
37,low,foggy,night,local,40.7,0.9144089687287502,0.5911518375716271,53.55508264584931
22,medium,sunny,night,highway,26.4,0.40598146648017,0.8182335753994926,47.18890456682592
18,high,rainy,evening,arterial,23.400000000000002,0.41385676933611026,0.40022876803639457,62.430010205181816
6,medium,rainy,morning,highway,7.199999999999999,0.3257729560014392,0.6246990905237286,12.949890690281308
5,low,sunny,morning,local,5.5,0.9114001977742224,0.9719249921800377,5.0
30,high,sunny,afternoon,local,39.0,0.9740551680668561,0.6231805898853136,77.79411485275547
19,high,foggy,evening,highway,24.7,0.33128150148077556,0.30401649858650104,63.79782234532356
20,low,rainy,afternoon,arterial,22.0,0.45536456897127536,0.824418941968127,39.08614571753064
32,high,rainy,morning,arterial,41.6,0.37817196559195926,0.4683262758795829,90.56171790071762
40,medium,sunny,night,highway,48.0,0.28338520471553436,0.7455378272535638,54.98977772540387
25,high,foggy,night,arterial,32.5,0.4451570397975521,0.3012618981549059,74.84602421728599
29,medium,rainy,morning,local,34.8,0.7929814777028444,0.592797336612571,55.74061632317584
47,medium,rainy,afternoon,highway,56.4,0.30547501415172784,0.6395135888815169,121.78701671090933
8,medium,foggy,morning,local,9.6,0.7436832954314759,0.5520605524545615,14.945607426867692
25,medium,rainy,afternoon,arterial,30.0,0.6345359354791189,0.5922965877898517,69.93683566663262
49,high,sunny,afternoon,highway,63.7,0.37374092792051056,0.5178582228670707,124.60255807467998
48,low,foggy,morning,local,52.800000000000004,0.837024153631019,0.7102474215960939,86.28840606369475
26,low,sunny,morning,arterial,28.6,0.4480230035021971,0.9115934795816782,27.180759160552636
18,low,foggy,evening,local,19.8,0.8305161308319416,0.6817597094512865,37.3576094131725
37,high,rainy,evening,arterial,48.1,0.5589350107552081,0.3288531994236424,117.1816549722331
9,low,foggy,night,arterial,9.9,0.41033274287809124,0.6766956938441987,15.855718791647359
15,medium,foggy,afternoon,arterial,18.0,0.5011759916260828,0.6005232575098596,41.430162311751985
18,high,rainy,night,arterial,23.400000000000002,0.6013009982178616,0.4500946354427072,43.55551546885882
9,high,foggy,morning,arterial,11.700000000000001,0.5282584157129253,0.23829522092918837,22.39841774612392
34,medium,sunny,evening,arterial,40.8,0.38624850327074217,0.7987559157774984,56.17070165843748
24,low,foggy,evening,local,26.400000000000002,0.7924217982393736,0.719735166592623,49.34329568702182
39,medium,foggy,afternoon,highway,46.8,0.38874328916709305,0.4715667761702559,121.06142467300975
24,high,foggy,afternoon,arterial,31.200000000000003,0.4015807172047867,0.29163101877579556,99.03028597249529
34,high,foggy,afternoon,local,44.2,0.7350636189349243,0.3098247641120766,150.82561359673448
2,medium,foggy,night,highway,2.4,0.4343792053534442,0.4930872493069757,14.790400315142506
9,high,rainy,night,local,11.700000000000001,0.7934013243439396,0.4589423536130984,17.86064769464491
38,medium,sunny,afternoon,highway,45.6,0.14701516406413678,0.8554870051377834,80.6925769835916
44,high,sunny,evening,local,57.2,0.9367381610062455,0.7574684719320003,102.36745997775665
29,low,sunny,night,highway,31.900000000000002,0.1532215820934519,1.0,23.52372792593376
33,low,sunny,afternoon,highway,36.300000000000004,0.27067968978977797,1.0,43.45308589954797
39,high,rainy,morning,highway,50.7,0.2433104866677677,0.4484556000096057,119.34029840143248
44,high,rainy,afternoon,local,57.2,0.5526115841433796,0.3644748443233239,147.32355133420486
47,medium,foggy,evening,local,56.4,0.8197824000613362,0.46621634008655677,131.9903610324004
24,low,rainy,morning,local,26.400000000000002,0.9208860015151927,0.851580389599577,33.92447727599455
10,medium,sunny,afternoon,highway,12.0,0.28231555404754144,0.8684856063240973,16.31084110400835
8,medium,foggy,evening,arterial,9.6,0.3136432611318528,0.5137048514468261,24.142772267566507
9,medium,rainy,morning,arterial,10.799999999999999,0.4726052043227635,0.6182977208992971,18.20736043727481
35,high,rainy,afternoon,arterial,45.5,0.6180618144133889,0.3667894476189534,123.28571964822841
28,high,sunny,morning,local,36.4,0.9148265318818599,0.5890335777602047,61.84836835061524
6,high,rainy,morning,local,7.800000000000001,0.6438261050902735,0.2589482291027149,13.259756397348347
36,medium,foggy,night,local,43.199999999999996,0.6938054809321877,0.5378737250380401,76.69417107595007
48,high,sunny,night,arterial,62.400000000000006,0.5445182547854699,0.6751049531428885,82.41319100797563
7,high,rainy,afternoon,highway,9.1,0.12840949315013947,0.43755668928392294,32.802481890080564
6,high,foggy,afternoon,local,7.800000000000001,0.88943357727252,0.26017940457876065,21.32577215736465
41,low,sunny,afternoon,local,45.1,0.8166649636837557,0.9799956896104397,59.114763391390596
5,low,rainy,night,local,5.5,0.9487676563908062,0.7778245572510502,5.0
29,high,sunny,afternoon,highway,37.7,0.3702510908842683,0.5943089240016018,72.34341192543762
47,high,rainy,afternoon,arterial,61.1,0.5240621197928387,0.40738347699188204,160.93464152662617
26,medium,foggy,morning,arterial,31.2,0.652913546506798,0.4158311848325888,69.79921245912911
8,medium,foggy,night,arterial,9.6,0.5438429388814757,0.5606081327729632,15.444557135555183
4,medium,sunny,night,local,4.8,0.7638282403840899,0.8858387896721773,5.0
39,high,foggy,evening,local,50.7,0.8628097763372182,0.2743188209935282,152.74486321703324
2,medium,sunny,night,arterial,2.4,0.325524443816809,0.827278273782801,5.0
42,high,foggy,evening,arterial,54.6,0.5958782824487061,0.30095274577843567,161.53733689991958
29,high,sunny,afternoon,arterial,37.7,0.6093325278592799,0.6591304561456824,76.33508758272812
21,low,rainy,night,arterial,23.1,0.5452452315735774,0.8110329444062653,24.167590229280346
39,low,sunny,morning,highway,42.900000000000006,0.21819512386996665,1.0,41.987582021855246
24,high,sunny,morning,arterial,31.200000000000003,0.5797866651251247,0.64566733068092,48.01175490571107
23,low,foggy,night,highway,25.3,0.36409674923689167,0.6975706827570614,37.737419156047324
47,medium,rainy,morning,arterial,56.4,0.48006426496134497,0.5526661985725226,102.9718348745284
15,medium,foggy,morning,arterial,18.0,0.42173939941964217,0.5282918867495167,26.6609279084149
37,low,sunny,evening,arterial,40.7,0.4546257570342818,0.9618666142910233,59.80244705758929
27,high,rainy,afternoon,local,35.1,0.8251021612460396,0.3078327343590027,85.82382269152026
30,high,sunny,night,highway,39.0,0.3741639559240797,0.6040820007644149,59.917701177843995
25,medium,foggy,morning,highway,30.0,0.24129365752693815,0.40165290232354156,59.237120125278324
23,medium,sunny,night,local,27.599999999999998,0.7643719100701033,0.7274876026191,29.872021826037372
46,high,foggy,night,arterial,59.800000000000004,0.4324456938764894,0.2668865864068097,132.89126110534505
35,medium,foggy,afternoon,highway,42.0,0.35999499772637267,0.4960932938248618,110.49133701047555
34,high,rainy,afternoon,arterial,44.2,0.5699799939155844,0.40611600088549876,110.3261740758627
12,medium,rainy,evening,local,14.399999999999999,0.8164984723460382,0.5735588414957108,23.453731593278693
25,low,rainy,night,highway,27.500000000000004,0.40120375773023276,0.712432498504221,22.122974362945605
35,high,foggy,afternoon,arterial,45.5,0.46981077077232825,0.3705090434062178,151.55804882267864
31,high,foggy,afternoon,highway,40.300000000000004,0.3473831587893464,0.3177031982381796,131.26092273802877
34,high,foggy,morning,local,44.2,0.646659690743847,0.28950708687184373,116.89673116238387
14,low,sunny,night,arterial,15.400000000000002,0.473829075736743,1.0,9.218635938830968
10,low,rainy,night,local,11.0,0.8410340438041872,0.7631111122848058,16.56687588407185
28,high,rainy,morning,highway,36.4,0.26891813422531163,0.3056038716153503,78.97043458454873
47,high,foggy,evening,arterial,61.1,0.5165937237583512,0.2613640767665874,175.65236868425677
2,medium,foggy,night,highway,2.4,0.3060409683361948,0.555476991965842,6.850112556000974
15,medium,foggy,afternoon,local,18.0,0.8870067534805132,0.5518971774663686,46.056497389771714
39,medium,foggy,night,local,46.8,0.7884373948975123,0.45087542089774796,81.22082582707218
8,high,rainy,morning,arterial,10.4,0.39296150484728964,0.4545443689857555,21.47269088646363
44,low,rainy,night,highway,48.400000000000006,0.258010161354311,0.8208033792970647,47.064802369459336
4,high,foggy,afternoon,arterial,5.2,0.5934228206127525,0.37696748903031607,10.766437415734682
20,high,sunny,evening,local,26.0,0.7749289910174308,0.6297397240864574,44.64868742579013
2,low,foggy,afternoon,arterial,2.2,0.663832537301259,0.6927235626654887,5.0
49,high,sunny,night,arterial,63.7,0.5091681493681973,0.5988918496340618,88.47716253944816
20,high,rainy,afternoon,local,26.0,0.8315284414496287,0.36544618154607034,69.02923806318401
19,medium,rainy,afternoon,highway,22.8,0.3156880868768755,0.703616578946201,52.63391659330389
49,medium,rainy,morning,highway,58.8,0.45301667944958407,0.5620724248869141,98.77906852311311
29,medium,foggy,evening,arterial,34.8,0.3233371880565014,0.5135465199612229,85.77031862352264
47,high,rainy,night,local,61.1,0.8589040100544415,0.4390327833338328,115.8377640534234
17,medium,foggy,morning,arterial,20.4,0.35818137157775365,0.3941748593443821,44.66817221622649
11,low,foggy,afternoon,arterial,12.100000000000001,0.46565388499695076,0.6712499896977397,15.338681878873318
37,high,rainy,evening,arterial,48.1,0.49847992751356407,0.41218003165045036,112.32774021673654
7,low,rainy,afternoon,highway,7.700000000000001,0.37043212063050646,0.7628111439111014,6.688017732730292
20,high,sunny,morning,arterial,26.0,0.4915096831075273,0.6051712216284163,35.889240625237036
15,high,foggy,night,arterial,19.5,0.38744832906255894,0.32045968878837466,46.54371721966824
15,medium,sunny,afternoon,highway,18.0,0.24187629071977365,0.7962730051085656,25.031061367058815
19,medium,sunny,afternoon,arterial,22.8,0.4851903793383072,0.840761319249644,30.046678055814425
8,low,sunny,morning,arterial,8.8,0.5525411281078614,0.9274842187750372,5.0
24,high,rainy,evening,highway,31.200000000000003,0.33977019868818964,0.34982517206907565,72.39133824265521
42,low,rainy,evening,arterial,46.2,0.41740545227076936,0.7628379837638325,61.85182232151789
18,low,sunny,night,arterial,19.8,0.5578728388418559,0.9162184349807773,14.26329043373671
34,high,rainy,night,arterial,44.2,0.6001205654091479,0.4165428595180796,70.43961284550822
35,high,sunny,night,local,45.5,0.9151336903186019,0.5217944524174678,54.13521503173984
35,low,rainy,afternoon,highway,38.5,0.3028384287859046,0.8058213134874628,67.89382741090743
5,high,foggy,afternoon,highway,6.5,0.5158705073537372,0.1499845057435834,18.226140844124114
2,low,rainy,night,local,2.2,0.776613286042287,0.7796558756917973,6.043359421909624
42,medium,rainy,afternoon,arterial,50.4,0.548704334360064,0.5877438626592247,99.4468449998824
11,high,sunny,afternoon,arterial,14.3,0.46842862456684126,0.5864681447537418,28.010631027698736
38,medium,sunny,evening,arterial,45.6,0.3208037270894372,0.8476979439765195,71.06792513535235
21,high,sunny,night,local,27.3,0.8406553187183812,0.5253478107319643,45.89535942130785
24,medium,foggy,night,highway,28.799999999999997,0.26085457860882233,0.5394698215706424,55.00116887617555
26,medium,sunny,morning,highway,31.2,0.3758599896765047,0.7822793020589522,39.497342133416744
38,low,sunny,evening,local,41.800000000000004,0.8619743704388795,0.8700439834721984,41.07439572157807
22,medium,rainy,night,arterial,26.4,0.45499251604691393,0.5212367563727203,33.10530355503396
13,high,foggy,night,arterial,16.900000000000002,0.5769857869583955,0.34839465665596514,35.722930002487296
17,medium,rainy,morning,local,20.4,1.0,0.540862643694098,40.65814571562468
22,low,foggy,night,local,24.200000000000003,0.7087033621868364,0.8029813427666918,23.672518464488366
5,low,rainy,morning,local,5.5,0.6881229624176879,0.8325886506802862,9.674572797479616
29,high,sunny,afternoon,local,37.7,0.8033747076271006,0.625874010038624,73.57420269428627
41,high,foggy,morning,local,53.300000000000004,0.9332818143569356,0.3280077447319102,152.4660832872828
39,medium,sunny,morning,arterial,46.8,0.5803731393643601,0.7952440739507576,68.12088737797289
23,medium,rainy,morning,highway,27.599999999999998,0.11338916909555502,0.5585440273268338,42.209946312402764
25,high,rainy,night,arterial,32.5,0.4590821913410497,0.4981845440296206,54.77356581796738
38,high,rainy,afternoon,local,49.4,0.834796194436609,0.40543218585538865,126.34510778680618
12,high,sunny,afternoon,local,15.600000000000001,0.8095991829789853,0.6444387097057226,35.56349492353342
7,low,sunny,evening,highway,7.700000000000001,0.24582761264396408,1.0,17.666162920361074
11,low,sunny,night,local,12.100000000000001,0.8771556174207549,1.0,9.51783936332715
32,low,sunny,afternoon,arterial,35.2,0.43963686810575375,0.9855048051213571,46.55564561564337
9,low,foggy,night,local,9.9,0.9764495140723958,0.7238159947605232,15.472602002236371
36,medium,rainy,evening,local,43.199999999999996,0.8101540644815902,0.6333241003389641,86.22091871595619
26,low,foggy,night,local,28.6,0.9658679531730556,0.8092263711129448,41.82183564335745
3,low,sunny,afternoon,local,3.3000000000000003,0.7477839431112577,1.0,5.06211746583805
21,low,rainy,night,highway,23.1,0.3554540615422169,0.8144506968108943,27.557552862366773
23,medium,foggy,afternoon,highway,27.599999999999998,0.18271168507099567,0.4756213940667379,70.44579502448492
49,high,foggy,afternoon,highway,63.7,0.20012044062047124,0.2942400137243365,198.73524499827127
2,low,sunny,night,arterial,2.2,0.5281657223808208,1.0,5.0
20,medium,rainy,evening,highway,24.0,0.33567776815208206,0.6127715105807713,47.14467984988625
49,medium,foggy,afternoon,arterial,58.8,0.5449610580004364,0.4526493081616968,152.63865705192626
7,high,rainy,afternoon,arterial,9.1,0.5388703805796508,0.33438400789587697,27.830324878770888
19,medium,sunny,afternoon,local,22.8,1.0,0.7213430804912805,36.43761998558856
35,high,sunny,night,highway,45.5,0.2945369318585045,0.5651083602369823,69.22382131954217
25,medium,foggy,morning,highway,30.0,0.17432254682277346,0.5123483577960282,66.1686627387591
49,medium,sunny,afternoon,highway,58.8,0.3787073262814402,0.8308797065831726,93.3000544815767
32,low,sunny,night,arterial,35.2,0.3957793232366653,0.9477642254760291,30.960127128809436
4,low,sunny,evening,arterial,4.4,0.5335633649048289,0.9051607111200315,5.0
5,medium,sunny,evening,local,6.0,0.6282806995887731,0.7793372799071282,5.0
33,low,rainy,night,arterial,36.300000000000004,0.4723961939224551,0.7661093750597078,36.1318102852613
37,high,sunny,morning,highway,48.1,0.2818937480387039,0.6161016582913141,86.25882945892354
19,high,sunny,morning,highway,24.7,0.3301960256445695,0.5585508145514819,48.051275054955106
19,medium,rainy,morning,arterial,22.8,0.5027059794957562,0.6228219897229201,32.7093040593884
3,high,rainy,morning,highway,3.9000000000000004,0.3489476610198748,0.3633701269488511,5.0
36,high,sunny,afternoon,arterial,46.800000000000004,0.5467821496507166,0.6030252719549184,103.5944459719862
9,medium,rainy,morning,local,10.799999999999999,0.6908771704891501,0.6375730001074749,21.50799711922302
14,low,sunny,afternoon,highway,15.400000000000002,0.3484760345193817,1.0,24.228445380237527
32,low,sunny,evening,local,35.2,0.43615811438136826,0.9995419939091305,35.62230781873857
33,low,foggy,evening,highway,36.300000000000004,0.3680984684216442,0.7532361133149987,60.83003382592543
24,medium,sunny,afternoon,local,28.799999999999997,0.7888516314422999,0.7676094248921432,47.459775866255676
41,medium,foggy,morning,highway,49.199999999999996,0.38355773744828603,0.5002052266048695,109.52385443383682
25,low,sunny,night,local,27.500000000000004,0.8169899548983847,1.0,24.705384914354184
2,low,rainy,evening,local,2.2,0.9644709194449852,0.7452540913430039,5.0
43,low,rainy,evening,arterial,47.300000000000004,0.5568948652739636,0.8478942938196482,62.61215256502881
47,low,rainy,night,local,51.7,0.7953556585138136,0.7076347635783792,63.795146383006255
14,high,sunny,night,local,18.2,0.8569677016796434,0.5946443647125739,29.849420015547533
47,low,foggy,afternoon,arterial,51.7,0.5196551153958141,0.7702467276671289,106.61191002388273
27,medium,foggy,night,highway,32.4,0.22194654850161566,0.5075885979566875,61.92104758959514
49,medium,sunny,morning,local,58.8,0.7240378493158715,0.8145072200111236,74.66341471765158
25,medium,sunny,night,highway,30.0,0.16007122107063018,0.816405522333977,38.61160080702133
10,medium,foggy,morning,local,12.0,0.8046374777168518,0.5067300958886578,31.399082778204757
8,low,sunny,evening,local,8.8,0.8060937167918492,0.9691929491675548,13.090209638415491
46,high,foggy,night,local,59.800000000000004,0.8877884854747599,0.24246341191929316,139.28744070895243
24,high,foggy,morning,highway,31.200000000000003,0.22792723931730624,0.260999721149018,76.43589016262287
49,high,foggy,evening,local,63.7,0.7703024032716828,0.3472689831514114,180.20730232280104
29,high,rainy,evening,highway,37.7,0.3417855315813762,0.37948851312386,89.34746769631849
6,low,sunny,afternoon,arterial,6.6000000000000005,0.6002869258585157,1.0,5.0
24,medium,foggy,night,local,28.799999999999997,0.5949870615494002,0.5919881649053721,44.0273987343711
26,high,rainy,night,arterial,33.800000000000004,0.5346525197713452,0.4892201249299637,59.98582629776459
16,low,rainy,evening,highway,17.6,0.2990166405532364,0.8676319139749091,35.07748160530022
9,high,foggy,night,local,11.700000000000001,0.848744415580133,0.16731140279214612,17.79028469623608
42,high,rainy,evening,arterial,54.6,0.42413382205326533,0.37249636627445853,128.3662097514986
4,high,rainy,morning,local,5.2,0.8055630460376931,0.4543821985979373,20.379274565225185
25,low,rainy,night,arterial,27.500000000000004,0.3334923485943305,0.7155462624028885,24.537077549410803
32,high,rainy,morning,local,41.6,0.7402721145644482,0.44342050541562567,95.28310970333523
46,high,rainy,evening,arterial,59.800000000000004,0.5774125897534865,0.42905394930599694,141.21308785795912
44,medium,sunny,night,arterial,52.8,0.5690318433557982,0.7808181222734513,50.99670327849239
13,medium,sunny,afternoon,highway,15.6,0.4338245584654262,0.8641985753280759,25.702478827667065
10,high,rainy,morning,arterial,13.0,0.6563405860506623,0.38622176341229203,26.8652868561945
46,medium,sunny,afternoon,arterial,55.199999999999996,0.6164310929421297,0.8059469155859573,88.56767946366193
39,low,rainy,evening,highway,42.900000000000006,0.45920285529503857,0.785508222762982,56.98899766853043
3,low,rainy,night,arterial,3.3000000000000003,0.49192372338252865,0.7931110746654237,5.0
21,high,sunny,morning,arterial,27.3,0.6793363477723029,0.5675302325785162,43.655021215266686
11,low,rainy,afternoon,arterial,12.100000000000001,0.4495013568149458,0.708735356886925,19.297073310088294
35,low,foggy,night,arterial,38.5,0.30317660629659576,0.6974473937354038,48.996448455171006
29,high,sunny,evening,arterial,37.7,0.28690131720103235,0.641734575942558,68.29026330997273
11,medium,rainy,evening,arterial,13.2,0.4715909621132996,0.5751064214252767,26.838973210319324
45,high,foggy,evening,local,58.5,0.7633242952050551,0.3202385569849281,182.2156451737023
5,low,foggy,evening,local,5.5,0.6956208559874258,0.6382148127016316,13.301099140059932
16,medium,sunny,afternoon,highway,19.2,0.37112493868761165,0.7713414339371573,30.053747748306925
12,low,foggy,afternoon,arterial,13.200000000000001,0.5843775317087081,0.6549731243619933,22.551138718237276
28,high,rainy,evening,arterial,36.4,0.37610686757350964,0.37572057461255987,87.69275459731578
25,low,foggy,morning,local,27.500000000000004,0.595905439768593,0.6780891134960895,43.02580202998069
30,medium,foggy,morning,highway,36.0,0.22225578554399042,0.5144053211396307,86.7525853818338
31,high,rainy,morning,arterial,40.300000000000004,0.557671763207517,0.4402063582572932,91.4236243027727
40,high,foggy,evening,arterial,52.0,0.4091532845733907,0.2981724470824932,151.18328259032575
4,medium,sunny,morning,highway,4.8,0.25559587318917876,0.7884245979543835,7.566451289427116
36,medium,rainy,afternoon,highway,43.199999999999996,0.10506065131644152,0.583240585177982,92.48080103516378
38,high,sunny,night,arterial,49.4,0.4162349241172903,0.6611342968097861,68.47993899979613
2,medium,foggy,night,local,2.4,0.6191450057665393,0.474524757826222,20.868897954804844
6,medium,sunny,morning,highway,7.199999999999999,0.3997578591261374,0.7392072456534853,16.64249437366984
43,medium,sunny,night,highway,51.6,0.5034336580426927,0.7928695842251667,59.65333288721518
41,high,sunny,night,arterial,53.300000000000004,0.5109360440904887,0.6036052656389933,79.35254330791106
4,high,foggy,evening,local,5.2,0.7551504647941196,0.24796200372591887,7.940636733999223
39,low,rainy,afternoon,highway,42.900000000000006,0.18930729227012777,0.9109530153735212,63.29457941117846
